Date,Close,High,Low,Open,Volume
2013-06-19,12.98595905,13.25181768,12.98595905,13.24383559,310940000
2013-06-20,12.79684544,13.07743935,12.74557706,12.87236668,357310800
2013-06-25,12.3606081,12.51901792,12.24394915,12.45485619,314162800
2013-06-26,12.22061634,12.42691789,12.14662968,12.39959498,367724000
2013-06-27,12.0889101,12.3225345,12.08154284,12.25683819,337246000
2013-07-01,12.5629158,12.65655069,12.31731862,12.36244774,391053600
2013-07-03,12.91841984,12.98534583,12.81557647,12.92026186,240928800
2013-07-05,12.81465435,12.99486182,12.75110664,12.90583322,274024800
2013-07-08,12.74189472,12.92455821,12.60681639,12.89723612,298138400
2013-07-09,12.96600056,13.00130474,12.59852586,12.69737856,352584400
2013-07-10,12.9162693,13.04121775,12.84013485,12.88157912,281405600
2013-07-11,13.11765862,13.14713097,12.9297773,12.98442231,326292400
2013-07-12,13.09371376,13.1944085,12.99854508,13.12871136,279563200
2013-07-15,13.12226105,13.24567404,13.04121456,13.04766204,241917200
2013-07-16,13.20699692,13.22265288,13.02187738,13.0940212,216538000
2013-07-17,13.21037483,13.26901214,13.1462131,13.19164883,198990400
2013-07-18,13.25488472,13.35035997,13.21958053,13.30461767,218878800
2013-07-19,13.04582214,13.32303947,13.02740192,13.29602397,268721600
2013-07-22,13.08757114,13.19317793,13.06178366,13.18427523,207796400
2013-07-23,12.86285114,13.10752689,12.85425504,13.07805536,369395600
2013-07-25,13.46180248,13.55083191,13.37922055,13.52934247,229493600
2013-07-26,13.53824425,13.53977886,13.33409133,13.36356286,200152400
2013-07-29,13.74700451,13.81454368,13.51399403,13.53241343,248057600
2013-07-30,13.91677094,14.03435046,13.7912085,13.81361935,309422400
2013-07-31,13.8925209,14.04018601,13.79735221,13.968043,322957600
2013-08-01,14.01992607,14.02361012,13.91493325,13.99137677,206250800
2013-08-02,14.19982052,14.20933804,14.0193073,14.06075156,274783600
2013-08-05,14.41195393,14.44940755,14.18784704,14.26582349,318855600
2013-08-06,14.28302193,14.48686749,14.18846642,14.36805991,334857600
2013-08-07,14.27472782,14.33674174,14.1761817,14.23850221,298858000
2013-08-08,14.24630165,14.34179009,14.15173906,14.33437336,255777200
2013-08-09,14.04358101,14.22930479,14.0188602,14.17306201,266865200
2013-08-12,14.44252777,14.48239067,14.11094487,14.11805298,364434000
2013-08-16,15.52318859,15.54203906,15.41595779,15.4558207,362306000
2013-08-20,15.48424721,15.7778206,15.47652185,15.75124479,358688400
2013-08-21,15.52410889,15.67213003,15.48826133,15.56211842,335879600
2013-08-22,15.54265213,15.62392597,15.39555681,15.60507551,244207600
2013-08-23,15.48270321,15.5547053,15.43109632,15.55223306,222731600
2013-08-26,15.54296207,15.76638673,15.46663273,15.47435808,330965600
2013-08-28,15.16997528,15.3213979,15.01855431,15.01855431,307608000
2013-08-29,15.1946888,15.3430202,15.17707446,15.19314406,239657600
2013-08-30,15.05625153,15.23332078,15.03400131,15.20396409,272297200
2013-09-03,15.09827709,15.46972294,15.06026755,15.23795568,331928800
2013-09-04,15.4107008,15.52040548,15.33622645,15.43758689,345032800
2013-09-05,15.3050108,15.47219432,15.25464003,15.45890559,236367600
2013-09-06,15.39618111,15.43202703,15.14061881,15.40298061,359525600
2013-09-09,15.64184761,15.69592674,15.55872042,15.60569143,340687200
2013-09-12,14.60723877,14.6909832,14.40080956,14.47775779,404051200
2013-09-13,14.36651039,14.58066334,14.36033143,14.50371674,298835600
2013-09-17,14.0704689,14.20613054,13.82881259,13.84302718,399380800
2013-09-19,14.59518433,14.70427009,14.50093203,14.54574107,404541200
2013-09-24,15.11435032,15.31119757,15.07479603,15.29296599,364344400
2013-09-25,14.88041592,15.13103364,14.87732643,15.11743794,316957200
2013-09-26,15.02535152,15.09766226,14.95365803,15.01855367,237221600
2013-09-27,14.91812134,14.9774536,14.85538932,14.94995027,228040400
2013-09-30,14.73270893,14.88443853,14.66039654,14.74815965,260156400
2013-10-01,15.07912064,15.11558544,14.78307493,14.78523856,353883600
2013-10-02,15.12856293,15.19778417,14.94902142,15.00711755,289184000
2013-10-03,14.93851566,15.21478342,14.85600733,15.15792175,322753200
2013-10-04,14.92677116,14.97528693,14.78987343,14.95241948,258868400
2013-10-07,15.07263088,15.22405183,14.99846515,15.03585746,312292400
2013-10-08,14.86218643,15.16193885,14.8498252,15.14030587,290917200
2013-10-09,15.0367775,15.07385952,14.77997922,14.97651776,301725200
2013-10-10,15.13103199,15.21570392,15.05068566,15.18294915,278602800
2013-10-11,15.22899342,15.26082234,14.99259029,15.04914167,267738800
2013-10-14,15.32881069,15.3764006,15.12207447,15.13690795,261898000
2013-10-15,15.41039181,15.51298836,15.31274139,15.37423562,320073600
2013-10-16,15.48548317,15.5293647,15.42738705,15.47559419,251101200
2013-10-17,15.59024811,15.59890097,15.44129937,15.45056947,253593200
2013-10-18,15.72590065,15.73733437,15.62763138,15.63628424,290542000
2013-10-21,16.11125946,16.20211203,15.8071798,15.81490515,398106800
2013-10-23,16.22250748,16.24444907,16.03832844,16.03832844,313723200
2013-10-24,16.43728065,16.45458638,16.14494496,16.22374492,384764800
2013-10-25,16.25341034,16.47806951,16.22714314,16.41904587,337792000
2013-10-30,16.22065163,16.3016152,15.97714038,16.05717809,354163600
2013-10-31,16.15266991,16.30069278,16.10847974,16.22374617,275696400
2013-11-01,16.070158,16.21756195,15.94067701,16.19345838,274890000
2013-11-04,16.27781868,16.27998231,16.03245409,16.10322006,244627600
2013-11-05,16.23765182,16.34395677,16.16194134,16.21076738,265213200
2013-11-06,16.19164848,16.314115,16.10710301,16.29204529,223375600
2013-11-07,15.92962074,16.26220679,15.9262028,16.14999907,262620400
2013-11-08,16.18045425,16.19817143,15.93272419,15.9945791,279316800
2013-11-11,16.13352013,16.2149564,15.98929602,16.16273778,227452400
2013-11-12,16.16336441,16.28489801,16.06980514,16.09062984,204276800
2013-11-13,16.18263626,16.23299071,16.06856104,16.10088788,197220800
2013-11-14,16.4166832,16.45149505,16.22117175,16.25038941,282419200
2013-11-15,16.3181572,16.44559542,16.30261627,16.36757873,317920400
2013-11-18,16.12046242,16.38653214,16.10709776,16.31815012,244944000
2013-11-19,16.14906693,16.26811386,16.09995581,16.1329035,208938800
2013-11-20,16.00763321,16.17610326,15.98680851,16.13911349,193916800
2013-11-21,16.19848251,16.20065877,15.96629502,16.08844942,262026800
2013-11-22,16.15683556,16.23019097,16.11736075,16.14813217,223725600
2013-11-25,16.27930641,16.34551222,16.19414008,16.19476092,229311600
2013-11-26,16.57956123,16.66472921,16.28738459,16.29111295,401382800
2013-11-27,16.96995354,16.97119688,16.57955321,16.67000492,363448400
2013-11-29,17.28421593,17.35446218,17.0274719,17.07938012,318127600
2013-12-04,17.56177521,17.69201216,17.43184867,17.57731613,377809600
2013-12-06,17.40698242,17.61617064,17.39299692,17.58633048,344352400
2013-12-09,17.60622215,17.70413226,17.43433415,17.43433415,320493600
2013-12-10,17.57886887,17.651293,17.44365856,17.51763645,278269600
2013-12-11,17.44863319,17.74734023,17.39672665,17.62394081,359718800
2013-12-12,17.42315102,17.57234854,17.40729967,17.47288463,262290000
2013-12-13,17.23322487,17.49587497,17.20960308,17.49494205,332822000
2013-12-16,17.32865334,17.48842003,17.25125916,17.25156958,282592800
2013-12-17,17.25063705,17.38895489,17.20059303,17.27612469,229902400
2013-12-19,16.92333031,17.0955287,16.90063977,17.07998779,320308800
2013-12-24,17.64476776,17.77562556,17.59379082,17.71377064,167554800
2013-12-26,17.52758217,17.70164642,17.51141875,17.65812953,204008000
2013-12-27,17.40916061,17.54343803,17.39082259,17.52510001,225884400
2013-12-30,17.23602486,17.40915619,17.16764283,17.3274095,253629600
2013-12-31,17.43806839,17.44614927,17.21986634,17.22515178,223084400
2014-01-02,17.19282532,17.3140485,17.15832387,17.27208701,234684800
2014-01-03,16.81516838,17.21054056,16.79807204,17.18443208,392467600
2014-01-06,16.90686607,16.99607284,16.58578048,16.70544991,412610800
2014-01-07,16.78594589,16.96995519,16.72005055,16.91897992,317209200
2014-01-08,16.89225388,16.95752674,16.74398931,16.74771767,258529600
2014-01-09,16.67653847,16.9979344,16.64017119,16.99606856,279148800
2014-01-10,16.56526184,16.80957235,16.50838028,16.77942177,304976000
2014-01-13,16.65198326,16.86241317,16.47014852,16.47108144,378492800
2014-01-14,16.98333168,16.99389924,16.71197802,16.72938479,332561600
2014-01-15,17.32430267,17.41257815,17.14713087,17.20494535,391638800
2014-01-16,17.22763824,17.30845369,17.14775405,17.24784211,229278000
2014-01-21,17.0666275,17.09770934,16.79776062,16.8154778,328526800
2014-01-22,17.14247513,17.322132,17.02746863,17.12382502,379985200
2014-01-23,17.2876339,17.29758062,16.93422304,17.09367774,403239200
2014-02-03,15.5889492,15.78166357,15.51963591,15.62251938,401464000
2014-02-04,15.81461239,15.83543875,15.62718343,15.72322938,376681200
2014-02-05,15.932724,16.01633653,15.73565879,15.74529509,328344800
2014-02-06,16.02559471,16.05655199,15.87863029,15.94898638,257765200
2014-02-07,16.24979591,16.35141992,16.17787842,16.30295334,370280400
2014-02-10,16.54090118,16.63470817,16.19725675,16.21789382,345559200
2014-02-11,16.75885582,16.81482543,16.55685691,16.59156655,282256800
2014-02-12,16.75759888,16.87141841,16.67379979,16.78980694,308100800
2014-02-13,17.02369308,17.03682546,16.70381184,16.718195,307398000
2014-02-14,17.00993538,17.07216221,16.92301019,16.96240732,272924400
2014-02-18,17.07247353,17.2350702,17.06059026,17.0727858,260251600
2014-02-19,16.80293655,17.10061604,16.708505,17.03370003,313768000
2014-02-20,16.60844994,16.79137314,16.54122162,16.66598427,305858000
2014-02-21,16.42395782,16.7153834,16.40363303,16.65972443,278784800
2014-02-24,16.49588013,16.56998858,16.33547269,16.35829905,288909600
2014-02-25,16.32421494,16.55904309,16.29107003,16.55310313,231952000
2014-02-26,16.1769352,16.41614188,16.12221472,16.37267845,276217200
2014-02-27,16.49962807,16.53433602,16.13628338,16.17036677,301882000
2014-02-28,16.45491791,16.65847816,16.32608899,16.54372012,371968800
2014-03-03,16.50244522,16.59281216,16.34766382,16.36673784,238781200
2014-03-04,16.61126137,16.65503875,16.50275891,16.60375834,259140000
2014-03-05,16.64628029,16.72101161,16.54528087,16.6012538,200062800
2014-03-06,16.59593391,16.71131647,16.51307169,16.65972213,185488800
2014-03-07,16.5862484,16.63440269,16.44897793,16.6065732,220729600
2014-03-10,16.60125923,16.6766168,16.52058458,16.52121081,178584000
2014-03-11,16.76292038,16.84578266,16.65347938,16.74290952,279224400
2014-03-12,16.7791748,16.80231345,16.63502588,16.71351123,199326400
2014-03-13,16.59281158,16.87454321,16.54622036,16.80512729,257742800
2014-03-14,16.40645218,16.60031846,16.35360704,16.53465321,237199200
2014-03-17,16.47055817,16.57155596,16.44272866,16.50057696,199544800
2014-03-18,16.61626244,16.63408567,16.42239619,16.44428404,209647200
2014-03-19,16.61188889,16.76760714,16.5412205,16.64315845,224756000
2014-03-20,16.53183746,16.65597552,16.48962481,16.56904699,208398400
2014-03-21,16.66223335,16.68975057,16.45773621,16.63284079,374046400
2014-03-24,16.85984612,16.90080798,16.73070494,16.83576898,355700800
2014-03-25,17.04120636,17.06497122,16.87235408,16.93207936,282293200
2014-03-26,16.8782959,17.16659539,16.84952957,17.08904855,299768000
2014-03-27,16.80574989,16.93207722,16.73258164,16.88579828,222031600
2014-03-28,16.78699493,16.85203396,16.70538345,16.83264767,200564000
2014-03-31,16.78324127,16.91050547,16.75791167,16.86110039,168669200
2014-04-01,16.93676758,16.94364772,16.78417548,16.81513109,200760000
2014-04-02,16.96491814,16.99399842,16.8933129,16.95960273,180420800
2014-04-03,16.84734535,16.96335253,16.8113866,16.92864456,162344000
2014-04-04,16.62939453,16.88517367,16.59062195,16.8792337,275251200
2014-04-07,16.36830711,16.60063544,16.3189037,16.51058074,289850400
2014-04-08,16.36736488,16.45116564,16.21914967,16.42208536,243888400
2014-04-09,16.58249664,16.58781205,16.3229651,16.34235139,206169600
2014-04-10,16.3686142,16.64252885,16.35892022,16.59374834,239652000
2014-04-11,16.24760818,16.34829368,16.17037361,16.2285325,271717600
2014-04-14,16.31233025,16.32733796,16.17255825,16.31920871,205674000
2014-04-15,16.1960144,16.31108307,15.98870176,16.26824585,266490000
2014-04-16,16.22883987,16.29387888,16.07656007,16.1988211,214765600
2014-04-17,16.41426277,16.50244208,16.23477971,16.25979535,284334400
2014-04-21,16.60906792,16.63939729,16.38361821,16.42676936,182548800
2014-04-22,16.62565041,16.62971503,16.46305198,16.51964782,202563200
2014-04-23,16.40831947,16.60781501,16.39893777,16.5430883,394940000
2014-04-25,17.88390541,17.8854668,17.63438014,17.65220171,390275200
2014-04-29,18.52147675,18.63560857,18.43329908,18.56556641,337377600
2014-05-01,18.49489784,18.59870945,18.33480103,18.51115634,244048000
2014-05-02,18.52929306,18.57995059,18.43955233,18.52179003,191514400
2014-05-05,18.7913208,18.79257325,18.44861483,18.4529934,287067200
2014-05-06,18.58651161,18.89919881,18.58651161,18.81758736,374564400
2014-05-07,18.52147675,18.67657045,18.37764009,18.6127822,282864400
2014-05-08,18.48846245,18.69033012,18.4384674,18.4966371,230297200
2014-05-09,18.41142273,18.43374686,18.24760049,18.37997852,291597600
2014-05-12,18.64063835,18.66673578,18.46989929,18.47273053,213208800
2014-05-13,18.66988945,18.6944151,18.57367435,18.61454931,159737200
2014-05-14,18.67334557,18.78434153,18.6063715,18.62806758,166404000
2014-05-15,18.51456261,18.75919277,18.49003695,18.69945127,230846000
2014-05-16,18.78780174,18.78842979,18.40702031,18.50858218,276256400
2014-05-19,19.01041794,19.09657254,18.7821372,18.79848819,317755200
2014-05-20,19.01419258,19.06733119,18.88904715,19.00790374,234836000
2014-05-21,19.0644989,19.07676088,18.93086481,18.98651896,196859600
2014-05-22,19.09469032,19.17581556,18.99501594,19.07362396,200760000
2014-05-23,19.31038666,19.32925318,19.06952994,19.09405558,232209600
2014-05-27,19.67198944,19.67922035,19.35755409,19.36541472,348866000
2014-05-28,19.62105942,19.80406058,19.61382683,19.6842602,315481600
2014-05-29,19.97856712,20.02541858,19.73928211,19.74179765,376474000
2014-06-02,19.76695061,19.96127163,19.57357333,19.93391642,369350800
2014-06-03,20.0464859,20.08421896,19.75437628,19.76097914,292709200
2014-06-04,20.27539635,20.37192884,20.00152351,20.0433439,335482000
2014-06-05,20.35494041,20.41845687,20.20589908,20.31878084,303805600
2014-06-06,20.29897499,20.47789046,20.26438888,20.43512633,349938400
2014-06-09,20.6237812,20.66340006,20.1945783,20.40367681,301660000
2014-06-10,20.74483871,20.9209229,20.59516766,20.85048956,251108000
2014-06-11,20.65900421,20.85709856,20.57316361,20.71843168,182724000
2014-06-12,20.3134346,20.71622604,20.22759402,20.69861729,218996000
2014-06-13,20.09113503,20.34645701,20.0030929,20.29363073,218100000
2014-06-16,20.29362869,20.41468681,20.12855036,20.14175777,142244000
2014-06-17,20.26721954,20.40368324,20.20559056,20.31784263,118904000
2014-06-18,20.28922653,20.31343815,20.10653945,20.30903512,134056000
2014-06-19,20.21879768,20.31564419,20.10434241,20.31344268,142112000
2014-06-20,20.00969696,20.37066814,20.00749545,20.21659401,403592000
2014-06-23,19.9920826,20.16596527,19.94145785,20.09993328,174776000
2014-06-24,19.8710289,20.19238119,19.85122031,19.97447826,156144000
2014-06-25,19.88863564,19.96347033,19.7323617,19.85561964,147476000
2014-06-26,20.00749969,20.04051571,19.76538508,19.89084458,130516000
2014-06-27,20.24521065,20.249612,19.97888275,19.98988865,256116000
2014-06-30,20.45430183,20.63038602,20.26941327,20.27161478,197929200
2014-07-01,20.58416939,20.70522752,20.49832878,20.58416939,152892000
2014-07-02,20.57537079,20.70303013,20.48952848,20.66121142,113860000
2014-07-03,20.69642067,20.71182791,20.51373358,20.61718294,91567200
2014-07-07,21.12342453,21.12782588,20.7118286,20.72063298,225872000
2014-07-08,20.98695946,21.30611192,20.67221002,21.18945515,260888000
2014-07-09,20.99576378,21.11902174,20.85709858,21.00676967,145744000
2014-07-10,20.9187336,21.03098737,20.58417379,20.63700008,158744000
2014-07-11,20.95834923,21.10581883,20.87911148,20.98916372,136072000
2014-07-14,21.22907639,21.32592289,21.05299381,21.09921555,171240000
2014-07-15,20.98035812,21.3171177,20.91652763,21.30611348,181911600
2014-07-16,20.86149979,21.37214205,20.85269541,21.34352908,213585200
2014-07-17,20.48953056,20.97156004,20.37507694,20.9165339,229192000
2014-07-18,20.78446579,20.85269764,20.47411767,20.6061817,199952000
2014-07-21,20.67661285,20.90992304,20.62818961,20.90772152,156316000
2014-07-22,20.8482933,20.88571066,20.71623097,20.83948893,220788000
2014-07-23,21.39195061,21.54382153,20.94733871,21.00236482,371672000
2014-07-24,21.35673904,21.42056955,21.22247517,21.35894056,182916000
2014-07-25,21.49760056,21.53501791,21.27089325,21.31711498,173876000
2014-07-28,21.79474449,21.84316775,21.47119232,21.53061979,221272000
2014-07-29,21.65387344,21.88718528,21.62526047,21.86297366,172572000
2014-07-30,21.6032505,21.72430693,21.49759964,21.66708099,132040000
2014-07-31,21.04198837,21.44918133,20.9825609,21.38535251,227372000
2014-08-01,21.15864754,21.26649996,20.86810963,20.88791991,194044000
2014-08-04,21.03977966,21.25768424,20.94733621,21.21146251,159832000
2014-08-05,20.93634224,21.05960023,20.76906234,20.98916685,223732000
2014-08-06,20.90112114,21.01557641,20.84609502,20.8548994,154232000
2014-08-07,20.89890862,21.22407014,20.81485181,20.99844762,186844000
2014-08-08,20.95641899,20.97411534,20.63346825,20.85024428,167460000
2014-08-11,21.23291969,21.25282851,20.97854017,21.07365593,146340000
2014-08-12,21.22849274,21.42978318,21.14886087,21.24397662,135180000
2014-08-13,21.5094223,21.5094223,21.24398378,21.26831584,127664000
2014-08-14,21.56693268,21.58241656,21.41209384,21.5293292,112464000
2014-08-15,21.67310524,21.71955688,21.42536145,21.65540889,195804000
2014-08-18,21.93411827,21.98056991,21.67310309,21.78591349,190288000
2014-08-19,22.23715973,22.27033995,21.96950885,21.98941766,277596000
2014-08-20,22.24601173,22.36103462,22.10886757,22.21725643,210796000
2014-08-21,22.24822426,22.32785614,22.14426033,22.24601179,133912000
2014-08-22,22.41190147,22.44508169,22.161947,22.18406658,176736000
2014-08-25,22.4605732,22.59992812,22.40306092,22.51587301,161080000
2014-08-26,22.31679535,22.45172705,22.31015964,22.4340307,132608000
2014-08-27,22.5910778,22.68840601,22.27476282,22.34554651,209476000
2014-08-28,22.61762238,22.7348577,22.46499436,22.47163007,273840000
2014-08-29,22.67292404,22.76140408,22.60656359,22.75255591,178380000
2014-09-02,22.84988403,22.94721056,22.72158806,22.796795,214256000
2014-09-04,21.70406151,22.13982242,21.63106538,21.86553594,342872000
2014-09-05,21.89209366,21.98499695,21.74610132,21.85449018,233828000
2014-09-08,21.75715828,21.96729689,21.68858705,21.96508611,185426800
2014-09-10,22.3411274,22.36545945,21.6244422,21.67974202,403478400
2014-09-11,22.43624306,22.43845552,22.0358729,22.21062053,249412400
2014-09-12,22.48712158,22.60435694,22.35882558,22.38758088,250504400
2014-09-15,22.4804821,22.79458636,22.43845539,22.74149732,245266000
2014-09-16,22.31015778,22.39863782,21.87439496,22.0756871,267632400
2014-09-17,22.4694252,22.51808932,22.25043668,22.40085227,243706000
2014-09-18,22.51587296,22.639744,22.46499638,22.54684072,149197600
2014-09-19,22.33227158,22.63973834,22.23052014,22.62646692,283609600
2014-09-22,22.35439873,22.59329436,22.24822402,22.51808741,211153600
2014-09-23,22.70388985,22.77025029,22.23937178,22.25264319,253608800
2014-09-24,22.50702667,22.75034554,22.38536639,22.59771919,240687200
2014-09-25,21.64877129,22.27697635,21.61559106,22.23273717,400368000
2014-09-26,22.28582382,22.28582382,21.76600594,21.79476123,249482000
2014-09-29,22.14425659,22.21725275,21.81688097,21.8213059,199065200
2014-09-30,22.28582382,22.46057143,22.23715972,22.29909524,221056400
2014-10-01,21.93854332,22.27255468,21.83236693,22.25043341,205965200
2014-10-02,22.09780121,22.16858489,21.68637055,21.95844463,191031200
2014-10-03,22.03586769,22.16637443,21.90757173,21.99605176,173878400
2014-10-06,22.03586769,22.26370263,21.99162683,22.10886215,148204800
2014-10-07,21.84342766,22.14647126,21.83900442,21.99384323,168376800
2014-10-08,22.29688454,22.36545576,21.7460972,21.84563788,229618800
2014-10-09,22.34555435,22.64638556,22.25486351,22.46057894,309506000
2014-10-10,22.28139877,22.56895675,22.18628304,22.2725506,265326400
2014-10-13,22.07790375,22.51366668,22.07790375,22.41412766,214333600
2014-10-14,21.84342766,22.23494962,21.80361172,22.20619432,254754400
2014-10-15,21.57577324,21.93190414,21.05374292,21.67088898,403734400
2014-10-16,21.29263878,21.61558946,21.10461977,21.13558752,288618000
2014-10-17,21.60453606,21.89873154,21.41430452,21.56693258,272718800
2014-10-20,22.0668335,22.11107266,21.72618651,21.7483061,310069200
2014-10-21,22.66628647,22.78794504,22.40084637,22.78794504,378495600
2014-10-22,22.78130913,23.02905288,22.69504156,22.7481289,273052400
2014-10-23,23.18831635,23.23698045,22.92287625,23.02241692,284298800
2014-10-24,23.27458763,23.33431069,23.12195959,23.26573946,188215600
2014-10-27,23.25025558,23.33209992,23.15956307,23.1927433,136750800
2014-10-28,23.61081123,23.61081123,23.30334436,23.314405,192243600
2014-10-29,23.74352837,23.75016576,23.52675403,23.59090202,210751600
